path,base_path,file_type,size_bytes,sha256,last_git_commit,referenced_by_other_files,reference_count,reference_check,route,lifecycle,frozen_evidence,unique_information,disposition,disposition_reason,replacement,recoverable_from_git
src/pinnpcm/pinn/transforms.py,,text/x-python,652,46F1A5B9E034DDE6E73A81887190AB2439C34BF50A17750AA7AB15F60F7FA370,b876e19c7f689ad9673feafea87b40494228f282,yes,1,unique_basename_fallback,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/solvers/__init__.py,,text/x-python,122,1B7F6825F39C63D19D6A7931271A4F758FF9D085C14FDCBF1BD1E577B46CB4D5,017260194e42d94633bf64354c922b238dc40c79,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/solvers/m40r_qiu_e0_repair.py,,text/x-python,40350,20C2BCF506BECC8C8D861B5FA56D23B1DBBD32BE3656A64A80CA197469D83A3E,b935631c13ca288961e1bf72ed37782418693e54,yes,5,exact_repository_path,retired_real_device_bridge,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/solvers/qiu_author_ode.py,,text/x-python,13487,032408DA151E393FD5F81CF3551D5E74536D9933D3E31B40954534A5E84B40B9,5e75cbfae505b801956df89bfce4a3c76989f659,yes,7,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/solvers/qiu_vo2_2d_fvm.py,,text/x-python,17666,3DCA44667B2FC581C52A8876F732B6CD8B46315F0A6CA6F58C39D525F9AB3A25,017260194e42d94633bf64354c922b238dc40c79,yes,9,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/utils/__init__.py,,text/x-python,66,62EF1F7F01F575EE1401AD0F3B99A446B868081461175151C36EA1098963CFD0,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/utils/config.py,,text/x-python,357,4F0F318F7D2D69788193FB0046CB19DCB915939B27F81675D0A7B2333368671A,b876e19c7f689ad9673feafea87b40494228f282,yes,2,unique_basename_fallback,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/utils/io.py,,text/x-python,753,9EC1EB4020DAAE8BF3DB0149A90DB1F3EF4F50B30FC973154E2167333526E450,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/utils/seed.py,,text/x-python,561,A2DA9895B83789E386B186DD8858AB2EA2347E9B13C00902C8CD87D46BBC67BA,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/visualization/__init__.py,,text/x-python,31,1C05BE9D7C9170EE54F038B2F6B2A2B6814F67E6CF99C01759488B5BBC7F6D54,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
src/pinnpcm/visualization/plots.py,,text/x-python,442,B5D2D00A1A2C62D4352469F5894FC0506C3D4FEC662D65F54FA64AF0E762AEE4,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/AGENTS.md,,md,885,CB6A0C47EF60FF4189DCD313047D8F9EFCC95A694A80C0EAEAB36DB508BDFE20,5646a3d164cd111390bb9fe4544a4e1ba7685dcc,yes,6,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_active_protocol_design_v3.py,,text/x-python,774,1102F10FB81D49816101D8C7B131FAB8B746EB7E16EB1A955F8E262D38C13BCE,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_active_protocol_identifiability.py,,text/x-python,1554,6BEFAC980E4D7E3DAF4594D27D8E51FD6886C336865B46938AE82E71D24FA2EE,0030fc567d4265ead08d762dcef4b77d2f14a8f5,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_active_protocol_identifiability_v2.py,,text/x-python,878,ADAAA66CCD46337032DC65D1C5D5F844199E804FEF25D443E78C860410BC4335,8a4f07ed7c506ccaad2d00b0f10225e0f157553e,yes,3,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_adaptive_fourier_fsps_superiority.py,,text/x-python,1501,53B7513AB81A0ED79C3717DE4257489D16FEAED209230C38BA59A5AC5005608B,0030fc567d4265ead08d762dcef4b77d2f14a8f5,yes,9,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_claim_gate_resolution_matrix.py,,text/x-python,1310,EFDD0593C8363CF353FAE56267D3153DEE1C6050966795CAA9E49564744B8BBE,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,10,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_claim_resolution_2d_field.py,,text/x-python,1320,2B6E5160BD88987AF91195E11986631D72325C3579DA4027C1AA43DC4BCB336B,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,7,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_conductivity.py,,text/x-python,687,A222A4C8ED6CEC073CF452477A7EF8CA473603A69CCABCF368DD852062395324,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_conservative_multilayer_forward.py,,text/x-python,2230,0B6AE01C2AA134AE527BD6A7422CA6CAE6D2327C0E23DAF7EDB312048A1CE0A4,0030fc567d4265ead08d762dcef4b77d2f14a8f5,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_cv_multidomain_oasis_v10.py,,text/x-python,2130,5147A59C6AFEAEE4EC39355292C72B474E09AB92EEB405F397E139F2957A7BBD,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,3,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_data_shapes.py,,text/x-python,782,672B32D0CBBDDD2E619AA30C5AD368725EA3131D73A7E262E90F6CA703E0CB7A,b876e19c7f689ad9673feafea87b40494228f282,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_bridge_audit.py,,text/x-python,1230,02EDAE9C1ED51F61AD952AA298EC9E5BCFE27957E1938C56447EBE2D30483742,5e75cbfae505b801956df89bfce4a3c76989f659,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_external_evidence.py,,text/x-python,1489,108775104279B1A1EDCBBEE04AE650E3B3B0E88CF7A0FDAF4D64E85501B74A79,5e75cbfae505b801956df89bfce4a3c76989f659,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_preregistration.py,,text/x-python,2374,6F08689C04B9CECABB205B1C0055F371EB56CE4BE1F6A7F3763D6223C8E77978,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,4,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_protected_evidence.py,,text/x-python,1127,B8A0C46CDB44656E50D157C83863AF707DDF6E2404C2AAD53DDCCA84ACF624F7,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_qiu_author_equations.py,,text/x-python,7024,BAFCE45AF459A5370BD685B6958B0B046A774A65B4BF7309A75E5544BC9FEA6B,3792eb8d77cb1acab8644ea4a4a0a2a4d4552b2b,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_qiu_solver_parity.py,,text/x-python,3944,D69DE23456B321EDFBBB7AF4020D415267F126E3A9D795472F58DD23993AA585,5e75cbfae505b801956df89bfce4a3c76989f659,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_result_evidence.py,,text/x-python,4112,A2F92A113D6C940FCF65343836ADA9140EDD65C6BD1053AC73CECAED84D71825,5e75cbfae505b801956df89bfce4a3c76989f659,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1f_semantic_amendment.py,,text/x-python,1181,B3018E99739E8FE9C7ADB8FA2011EDCBF7F6CEAE5597B901E46A2343952742E3,5e75cbfae505b801956df89bfce4a3c76989f659,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1fr_contract.py,,text/x-python,3252,2B49FF4A6C6ACC90D88446B9E597522BA2355F1AD27FBE73E927F96099CB6F7F,14cdb3f6087e3cf8d6178894211d0b83a0eb34c1,yes,5,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_e1fr_result_evidence.py,,text/x-python,3093,4057CFF996F4F528812737904E7CB2C38E66B0C299EC07CD01F07BD1CD1010A3,76970488118612f6ccf9c3cbf6cb17946ca0d999,no,0,exact_path_and_unique_basename_checked,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_electrostatics.py,,text/x-python,1592,1B8CBA7871311DE4F8920E86B0FF60513C5F35427A6BC0DBF9EF0D23BBD4534D,b41bce16ddcaa1d02506173fd93ef4b1756e4583,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_external_anchor_claim_stress_test.py,,text/x-python,727,CBC887760B077B3EFEBF66E1609565DE143EA8E2B56A3105C950D3AF86278A8C,922a9a624401f955553db3e17e0bd9b127fb273b,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_f_sps_balanced_medium_budget_benchmark.py,,text/x-python,2413,0EC94476A6536AD72F82BAADE02C328BC41AE6E774B861D939D6052A277DF72C,8f160a9c4c23256b5f978710bb63dcb739c78447,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_f_sps_medium_budget_benchmark.py,,text/x-python,2310,C1C4ED3BF59720CABE6DDE6F865B2C551330B7EEC3625B4019734908B6550835,1f4207764fd09860d6ed50935a7f31389ba33837,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_fourier_fsps_conditional_superiority.py,,text/x-python,1476,1E0F9B08E2A2AAB8217D3B809C350156D01364CF9159112BBF208322B9B45DA3,0ff469426a018aa89c5d20b1cd2181cb372ee10f,yes,8,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_fourier_pyramid.py,,text/x-python,1205,2165E31F54981494DC0215B71A0C8A5272571CACE475D3E0C33BBF82D146161A,8409cbe6a8368ba2fe49e5991e9c1908a3635c33,yes,2,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_full_pinn_contract.py,,text/x-python,2871,CE93753B87DEE66A1AEC834700A7219EA20662EA4B372FEB1DB133608273FAF2,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_full_pinn_manufactured.py,,text/x-python,1747,3AF84C27F05073A9AC7D74F3033259F6EF323D7B31EEE5782D682B6E2F1392A0,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_full_pinn_n0_split.py,,text/x-python,3358,2BC05565E474C214CE1EA41D966776F1E6F5783B6DA43C1D1F3C6921B1981638,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,1,exact_repository_path,shared_research_infrastructure,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_auxiliary_observability_sweep.py,,text/x-python,3172,CF741F11D45106A386CF13EB84373C619453C83FF03B4BA94B2E6673FE06909A,a8ceba65cc88fee76e1c26630835dedaea1bee6d,yes,2,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_calibrated_protocol_robustness_final.py,,text/x-python,1984,11926A495DB4B1CE1853DAE895687C84251BCE681ADA3CAB30E06239A208F2C8,19988e0d60a53a15b2ab27b43b82ca226a6da3e8,yes,3,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_calibrated_sequential_protocol_validation.py,,text/x-python,2439,C9EC798A8E2878CB06BD0B33763A908E358957F72C3B3A7962AA38CFB77CD541,922a9a624401f955553db3e17e0bd9b127fb273b,yes,8,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_calibration_protocol_cost_frontier.py,,text/x-python,5072,C98E8FE7E39111335B62637CBE46E4C152F78F1197D4FDEFF878F86E92DF155A,b17945a0be511c0974acd24ef27e05b8790adc30,yes,3,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_calibration_protocol_disentanglement.py,,text/x-python,1601,216BF37676B50289189EF7FA3C0C386DBAAEDD130674E71A582862FBF1DAFFC4,19988e0d60a53a15b2ab27b43b82ca226a6da3e8,yes,9,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_ceba_contract.py,,text/x-python,6779,45DB1744C909755A709F0A24A17F31AEF9229B52D8A431D07911D319F50988B4,64d7e633f612552cf2378b28969ddced9ef2fc63,yes,1,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_ceba_evidence_schema.py,,text/x-python,1912,296CD5BE20D3750529D1444DAEB9C0A6A0DC48963529F4F5A551881B6CEFBB97,64d7e633f612552cf2378b28969ddced9ef2fc63,yes,1,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_constrained.py,,text/x-python,2358,09155FB3807EEF6235AEBC308A5875F58C6C1C1687A4874B00CDFC2FE72416A1,35948ad830410f87dd384ccaedf95c4a410deceb,yes,12,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_continuous_refinement.py,,text/x-python,2860,60D0F7A1DBC67CA98FA00E875187707758A9E9B46BB1F74D51B3C5B15FDBB0E9,73571ee7a6e69545b67d516654ccfbfa653323eb,yes,17,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_continuous_refinement_integrity.py,,text/x-python,1144,8D6668F80D730481A00A70B48C171425FD46CFB589F2291C2ED385084FBDC0D0,ba966b35a0d9ab3346697b77a7bb06145da8b013,no,0,exact_path_and_unique_basename_checked,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_cpcf_evidence_schema.py,,text/x-python,1154,878F78B27A676D0EF8D9BF592B105B3287050AE970E872518D87FADDEEA19987,4f55e482fca4e332d009b209772e4c56f5fb96ee,yes,1,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_evidence_lock.py,,text/x-python,3343,AA4258EE081FBC083D4F86A498A8AD703668FB3AFA232450F81D566FCD6BD921,f14c0680dd7a8a0f5c2fe1738587edbb4502eafd,yes,5,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
tests/test_gamma_sub_identifiability.py,,text/x-python,2533,CB07CFF2CA5C7F1220C4C3ED657BCC6560FA159F726C05A67E54CBC3492877BE,ba8b936381a9e55b697d105fdf61302c8f948b9f,yes,2,unique_basename_fallback,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
